Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ACTPOL-564 and ACTPOL-565,Chrome 76.0.3809.132,#MBES18 module,,2019-09-06 20:36:57,2019-09-06 20:49:06,12m - 8.399s,INCOMPLETE
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-564,Chrome 76.0.3809.132,"Description:
Add in the MBES18 module a possibility to enter Overige gegevens (additional information).

Solution:
Create a tab called Overige gegevenst to register fields in the fields in the attachment.

Testplan:
Step 1: Go to Opsporing - MBES18 fill in required fields and click save
Step 2: Go to Tab Overige gegevens fill in all fields
Step 3: save record.

Navigation:
Opsporing - MBES18 - Tab Overige gegevens",ACTPOL-564,2019-09-06 20:36:58,2019-09-06 20:42:01,5m - 3.310s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.132,Login to the application,,2019-09-06 20:37:00,2019-09-06 20:37:31,31.837s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 76.0.3809.132,,,2019-09-06 20:37:31,2019-09-06 20:37:31,0.042s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Opsporing/Opsporing""))",Chrome 76.0.3809.132,Mouse over to opsporing,,2019-09-06 20:37:31,2019-09-06 20:37:51,19.410s,PASSED
"log.logInfo(""Successfully logged"")",Chrome 76.0.3809.132,,,2019-09-06 20:37:51,2019-09-06 20:37:51,0.007s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-06 20:37:51,2019-09-06 20:37:53,2.026s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 76.0.3809.132,Click MBES tab,,2019-09-06 20:37:53,2019-09-06 20:37:58,4.982s,PASSED
"log.logInfo(""Clicking MBES18 tab "")",Chrome 76.0.3809.132,,,2019-09-06 20:37:58,2019-09-06 20:37:58,0.003s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:37:58,2019-09-06 20:37:59,1.217s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 76.0.3809.132,Mouse over to Generic tab,,2019-09-06 20:37:59,2019-09-06 20:38:00,0.524s,PASSED
delay(8),Chrome 76.0.3809.132,,,2019-09-06 20:38:00,2019-09-06 20:38:08,8.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 76.0.3809.132,Click new btn,,2019-09-06 20:38:08,2019-09-06 20:38:10,1.929s,PASSED
"log.logInfo(""Clicking MBES18 new button "")",Chrome 76.0.3809.132,,,2019-09-06 20:38:10,2019-09-06 20:38:10,0.007s,PASSED
delay(6),Chrome 76.0.3809.132,,,2019-09-06 20:38:10,2019-09-06 20:38:16,6.010s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie new""))",Chrome 76.0.3809.132,Click new btn in Registratie,,2019-09-06 20:38:16,2019-09-06 20:38:16,0.863s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:16,2019-09-06 20:38:17,1.009s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 1""), ""KORPS POLITIE CURACAO"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-06 20:38:17,2019-09-06 20:38:18,0.940s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:18,2019-09-06 20:38:19,1.012s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 1""), ""OPENBARE MINISTERIE"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-06 20:38:19,2019-09-06 20:38:20,0.904s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:20,2019-09-06 20:38:21,1.008s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 2""), ""AMBULANCE"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-06 20:38:21,2019-09-06 20:38:22,1.076s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:22,2019-09-06 20:38:23,1.010s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 2""), ""SKS"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-06 20:38:23,2019-09-06 20:38:24,0.906s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:24,2019-09-06 20:38:25,1.014s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Behandeld door""), ""Katalon testing :: Behandeld door"")",Chrome 76.0.3809.132,Enter the text from the feild,,2019-09-06 20:38:25,2019-09-06 20:38:28,2.235s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:28,2019-09-06 20:38:29,1.013s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Telefoon""), ""123456789"")",Chrome 76.0.3809.132,Enter the text from the feild,,2019-09-06 20:38:29,2019-09-06 20:38:30,1.080s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:30,2019-09-06 20:38:31,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/E-Mail""), ""test@gmail.com"")",Chrome 76.0.3809.132,Enter the text from the feild,,2019-09-06 20:38:31,2019-09-06 20:38:32,1.220s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:32,2019-09-06 20:38:33,1.010s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum""), ""23/08/2019"")",Chrome 76.0.3809.132,Enter the date,,2019-09-06 20:38:33,2019-09-06 20:38:34,0.770s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:34,2019-09-06 20:38:35,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie save""))",Chrome 76.0.3809.132,Click save btn,,2019-09-06 20:38:35,2019-09-06 20:38:35,0.724s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:35,2019-09-06 20:38:36,1.011s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/registratie tab""))",Chrome 76.0.3809.132,Click on Registratie tab,,2019-09-06 20:38:36,2019-09-06 20:38:37,0.759s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:37,2019-09-06 20:38:38,1.010s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 76.0.3809.132,Click on Personalia tab,,2019-09-06 20:38:38,2019-09-06 20:38:40,1.504s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-06 20:38:40,2019-09-06 20:38:42,2.011s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text""), ""aa"")",Chrome 76.0.3809.132,,,2019-09-06 20:38:42,2019-09-06 20:38:42,0.750s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-06 20:38:42,2019-09-06 20:38:44,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text lb""))",Chrome 76.0.3809.132,,,2019-09-06 20:38:44,2019-09-06 20:38:47,2.397s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:47,2019-09-06 20:38:48,1.042s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new""), ""aa"")",Chrome 76.0.3809.132,,,2019-09-06 20:38:48,2019-09-06 20:38:49,0.837s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-06 20:38:49,2019-09-06 20:38:51,2.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new lb""))",Chrome 76.0.3809.132,,,2019-09-06 20:38:51,2019-09-06 20:38:52,0.905s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:52,2019-09-06 20:38:53,1.013s,PASSED
"scrollToPosition(10, 7)",Chrome 76.0.3809.132,,,2019-09-06 20:38:53,2019-09-06 20:38:53,0.437s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:53,2019-09-06 20:38:54,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 76.0.3809.132,,,2019-09-06 20:38:54,2019-09-06 20:38:55,0.567s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:55,2019-09-06 20:38:56,1.023s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab""))",Chrome 76.0.3809.132,,,2019-09-06 20:38:56,2019-09-06 20:38:56,0.766s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-06 20:38:56,2019-09-06 20:38:58,2.006s,PASSED
"comment(""INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab data filling"")",Chrome 76.0.3809.132,,,2019-09-06 20:38:58,2019-09-06 20:38:58,0.019s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:38:58,2019-09-06 20:39:00,1.078s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds""), ""02/09/2019"")",Chrome 76.0.3809.132,,,2019-09-06 20:39:00,2019-09-06 20:39:00,0.805s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:39:00,2019-09-06 20:39:01,1.015s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Plaatsing sinds""), ""testing :: Plaatsing sinds"")",Chrome 76.0.3809.132,,,2019-09-06 20:39:01,2019-09-06 20:39:03,1.600s,PASSED
"comment(""Checking dropdown"")",Chrome 76.0.3809.132,,,2019-09-06 20:39:03,2019-09-06 20:39:03,0.013s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-06 20:39:03,2019-09-06 20:39:04,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU-BES""), ""a"")",Chrome 76.0.3809.132,,,2019-09-06 20:39:04,2019-09-06 20:39:05,0.801s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-06 20:39:05,2019-09-06 20:39:07,2.012s,PASSED
